"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00058238","NANJING, CH","1997-03-22","0.00",,"50","60","42"
"CHM00058238","NANJING, CH","1997-03-23","0.00",,"49","57","38"
"CHM00058238","NANJING, CH","1997-03-24","0.00",,"45","53","37"
"CHM00058238","NANJING, CH","1997-03-25","0.00",,"48","52","45"
"CHM00058238","NANJING, CH","1997-03-26","0.00",,"51","63","38"
"CHM00058238","NANJING, CH","1997-03-27","0.00",,"56","65","48"
"CHM00058238","NANJING, CH","1997-03-28","0.00",,"56","63","52"
"CHM00058238","NANJING, CH","1997-03-29","0.00",,"62","72","53"
"CHM00058238","NANJING, CH","1997-03-30","0.00",,"52","65","45"
"CHM00058238","NANJING, CH","1997-03-31","0.00",,"55","66","45"
"CHM00058238","NANJING, CH","1997-04-01","0.28",,"59","66","53"
"CHM00058238","NANJING, CH","1997-04-02","0.54",,"62","70","55"
"CHM00058238","NANJING, CH","1997-04-03","0.09",,"48","55","47"
"CHM00058238","NANJING, CH","1997-04-04","0.13",,"48","52","45"
"CHM00058238","NANJING, CH","1997-04-05","0.00",,"50","61","41"
"CHM00058238","NANJING, CH","1997-04-06","0.00",,"58","74","43"
"CHM00058238","NANJING, CH","1997-04-07","0.01",,"59","69","51"
"CHM00058238","NANJING, CH","1997-04-08","0.00",,"59","63","56"
"CHM00058238","NANJING, CH","1997-04-09","0.02",,"55","62","50"
"CHM00058238","NANJING, CH","1997-04-10","0.00",,"58","68","47"
"CHM00058238","NANJING, CH","1997-04-11","0.00",,"59","72","46"
"CHM00058238","NANJING, CH","1997-04-12","0.00",,"61","75","47"
"CHM00058238","NANJING, CH","1997-04-13","0.00",,"63","76","51"
"CHM00058238","NANJING, CH","1997-04-14","0.00",,"67","76","60"
"CHM00058238","NANJING, CH","1997-04-15","0.11",,"63","72","56"
"CHM00058238","NANJING, CH","1997-04-16","0.00",,"65","77","54"
"CHM00058238","NANJING, CH","1997-04-17","0.01",,"62","69","58"
"CHM00058238","NANJING, CH","1997-04-18","0.00",,"56","63","53"
"CHM00058238","NANJING, CH","1997-04-19","0.00",,"58","69","46"
"CHM00058238","NANJING, CH","1997-04-20","0.15",,"60","65","57"
"CHM00058238","NANJING, CH","1997-04-21","0.00",,"60","67","58"
"CHM00058238","NANJING, CH","1997-04-22","0.00",,"58","69","50"
"CHM00058238","NANJING, CH","1997-04-23","0.00",,"55","65","48"
"CHM00058238","NANJING, CH","1997-04-24","0.00",,"59","69","53"
"CHM00058238","NANJING, CH","1997-04-25","0.00",,"60","72","48"
"CHM00058238","NANJING, CH","1997-04-26","0.00",,"62","74","50"
"CHM00058238","NANJING, CH","1997-04-27","0.00",,"62","72","57"
"CHM00058238","NANJING, CH","1997-04-28","0.00",,"70","86","55"
"CHM00058238","NANJING, CH","1997-04-29","0.00",,"75","88","62"
"CHM00058238","NANJING, CH","1997-04-30","0.00",,"67","75","62"
"CHM00058238","NANJING, CH","1997-05-01","0.00",,"69","82","56"
"CHM00058238","NANJING, CH","1997-05-02","0.00",,"74","86","67"
"CHM00058238","NANJING, CH","1997-05-03","0.00",,"76","91","60"
"CHM00058238","NANJING, CH","1997-05-04","0.00",,"81","96","67"
"CHM00058238","NANJING, CH","1997-05-05","0.00",,"75","87","64"
"CHM00058238","NANJING, CH","1997-05-06","0.00",,"77","85","73"
"CHM00058238","NANJING, CH","1997-05-07","0.09",,"73","80","66"
"CHM00058238","NANJING, CH","1997-05-08","0.00",,"62","70","57"
"CHM00058238","NANJING, CH","1997-05-09","0.00",,"64","76","50"
"CHM00058238","NANJING, CH","1997-05-10","0.58",,"60","67","56"
"CHM00058238","NANJING, CH","1997-05-11","1.22",,"70","81","61"
"CHM00058238","NANJING, CH","1997-05-12","0.46",,"72","78","69"
"CHM00058238","NANJING, CH","1997-05-13","0.00",,"72","81","67"
"CHM00058238","NANJING, CH","1997-05-14","0.00",,"78","87","72"
"CHM00058238","NANJING, CH","1997-05-15","0.11",,"80","90","74"
"CHM00058238","NANJING, CH","1997-05-16","0.00",,"75","83","70"
"CHM00058238","NANJING, CH","1997-05-17","0.00",,"71","85","58"
"CHM00058238","NANJING, CH","1997-05-18","0.00",,"74","86","64"
"CHM00058238","NANJING, CH","1997-05-19","0.00",,"77","86","70"
"CHM00058238","NANJING, CH","1997-05-20","0.00",,"73","81","65"
"CHM00058238","NANJING, CH","1997-05-21","0.00",,"72","82","63"
"CHM00058238","NANJING, CH","1997-05-22","0.00",,"71","79","65"
"CHM00058238","NANJING, CH","1997-05-23","0.00",,"73","86","60"
"CHM00058238","NANJING, CH","1997-05-24","0.00",,"73","84","60"
"CHM00058238","NANJING, CH","1997-05-25","0.00",,"75","91","58"
"CHM00058238","NANJING, CH","1997-05-26","0.00",,"79","93","64"
"CHM00058238","NANJING, CH","1997-05-27","0.00",,"76","86","68"
"CHM00058238","NANJING, CH","1997-05-28","0.01",,"70","79","67"
"CHM00058238","NANJING, CH","1997-05-29","0.00",,"74","86","63"
"CHM00058238","NANJING, CH","1997-05-30","0.00",,"77","89","67"
"CHM00058238","NANJING, CH","1997-05-31","0.00",,"78","92","63"
"CHM00058238","NANJING, CH","1997-06-01","0.17",,"75","82","71"
"CHM00058238","NANJING, CH","1997-06-02","0.00",,"74","85","59"
"CHM00058238","NANJING, CH","1997-06-03","0.00",,"78","90","67"
"CHM00058238","NANJING, CH","1997-06-04","0.00",,"81","92","72"
"CHM00058238","NANJING, CH","1997-06-05","0.00",,"85","97","72"
"CHM00058238","NANJING, CH","1997-06-06","0.00",,"81","90","76"
"CHM00058238","NANJING, CH","1997-06-07","1.28",,"73","79","71"
"CHM00058238","NANJING, CH","1997-06-08","0.01",,"75","84","69"
"CHM00058238","NANJING, CH","1997-06-09","0.03",,"70","78","67"
"CHM00058238","NANJING, CH","1997-06-10","0.10",,"71","81","64"
"CHM00058238","NANJING, CH","1997-06-11","0.00",,"77","88","66"
"CHM00058238","NANJING, CH","1997-06-12","0.00",,"80","92","69"
"CHM00058238","NANJING, CH","1997-06-13","0.00",,"80","89","73"
"CHM00058238","NANJING, CH","1997-06-14","0.00",,"78","87","71"
"CHM00058238","NANJING, CH","1997-06-15","0.00",,"77","86","68"
"CHM00058238","NANJING, CH","1997-06-16","0.00",,"78","89","66"
"CHM00058238","NANJING, CH","1997-06-17","0.00",,"80","90","71"
"CHM00058238","NANJING, CH","1997-06-18","0.00",,"78","86","73"
"CHM00058238","NANJING, CH","1997-06-19","0.01",,"73","79","72"
"CHM00058238","NANJING, CH","1997-06-20","0.00",,"78","87","69"
"CHM00058238","NANJING, CH","1997-06-21","0.00",,"81","91","75"
"CHM00058238","NANJING, CH","1997-06-22","0.00",,"81","90","71"
"CHM00058238","NANJING, CH","1997-06-23","0.00",,"82","92","71"
"CHM00058238","NANJING, CH","1997-06-24","0.37",,"76","83","72"
"CHM00058238","NANJING, CH","1997-06-25","0.00",,"77","85","70"
"CHM00058238","NANJING, CH","1997-06-26","0.00",,"80","88","72"
"CHM00058238","NANJING, CH","1997-06-27","0.00",,"78","85","73"
"CHM00058238","NANJING, CH","1997-06-28","0.00",,"81","89","73"
"CHM00058238","NANJING, CH","1997-06-29","0.00",,"83","92","77"
"CHM00058238","NANJING, CH","1997-06-30","2.08",,"78","85","75"
"CHM00058238","NANJING, CH","1997-07-01","0.04",,"81","88","76"
"CHM00058238","NANJING, CH","1997-07-02","0.00",,"87","96","79"
"CHM00058238","NANJING, CH","1997-07-03","0.00",,"86","94","80"
"CHM00058238","NANJING, CH","1997-07-04","0.00",,"85","92","81"
"CHM00058238","NANJING, CH","1997-07-05","0.69",,"77","86","72"
"CHM00058238","NANJING, CH","1997-07-06","0.29",,"72","78","67"
"CHM00058238","NANJING, CH","1997-07-07","0.00",,"74","80","67"
"CHM00058238","NANJING, CH","1997-07-08","0.00",,"77","85","73"
"CHM00058238","NANJING, CH","1997-07-09","0.00",,"78","84","72"
"CHM00058238","NANJING, CH","1997-07-10","0.22",,"73","78","72"
"CHM00058238","NANJING, CH","1997-07-11","0.04",,"76","81","72"
"CHM00058238","NANJING, CH","1997-07-12","0.00",,"76","83","72"
"CHM00058238","NANJING, CH","1997-07-13","0.07",,"78","85","71"
"CHM00058238","NANJING, CH","1997-07-14","0.15",,"78","84","76"
"CHM00058238","NANJING, CH","1997-07-15","1.40",,"79","85","76"
"CHM00058238","NANJING, CH","1997-07-16","0.00",,"81","91","77"
"CHM00058238","NANJING, CH","1997-07-17","0.00",,"82","93","76"
"CHM00058238","NANJING, CH","1997-07-18","0.14",,"83","89","80"
"CHM00058238","NANJING, CH","1997-07-19","0.01",,"85","93","79"
"CHM00058238","NANJING, CH","1997-07-20","0.00",,"85","92","78"
"CHM00058238","NANJING, CH","1997-07-21","0.37",,"85","93","80"
"CHM00058238","NANJING, CH","1997-07-22","0.01",,"85","94","76"
"CHM00058238","NANJING, CH","1997-07-23","0.01",,"83","89","76"
"CHM00058238","NANJING, CH","1997-07-24","0.00",,"82","90","76"
"CHM00058238","NANJING, CH","1997-07-25","0.00",,"83","91","77"
"CHM00058238","NANJING, CH","1997-07-26","0.00",,"84","92","76"
"CHM00058238","NANJING, CH","1997-07-27","0.00",,"86","94","77"
"CHM00058238","NANJING, CH","1997-07-28","0.00",,"87","96","79"
"CHM00058238","NANJING, CH","1997-07-29","0.01",,"85","93","81"
"CHM00058238","NANJING, CH","1997-07-30","0.00",,"86","94","78"
"CHM00058238","NANJING, CH","1997-07-31","0.00",,"87","94","80"
"CHM00058238","NANJING, CH","1997-08-01","0.00",,"87","96","80"
"CHM00058238","NANJING, CH","1997-08-02","0.03",,"86","95","80"
"CHM00058238","NANJING, CH","1997-08-03","0.00",,"84","92","79"
"CHM00058238","NANJING, CH","1997-08-04","0.58",,"80","85","77"
"CHM00058238","NANJING, CH","1997-08-05","0.04",,"81","86","78"
"CHM00058238","NANJING, CH","1997-08-06","0.00",,"82","90","77"
"CHM00058238","NANJING, CH","1997-08-07","0.00",,"85","94","79"
"CHM00058238","NANJING, CH","1997-08-08","2.00",,"86","96","79"
"CHM00058238","NANJING, CH","1997-08-09","0.19",,"85","92","80"
"CHM00058238","NANJING, CH","1997-08-10","0.00",,"83","91","76"
"CHM00058238","NANJING, CH","1997-08-11","0.00",,"83","91","75"
"CHM00058238","NANJING, CH","1997-08-12","0.00",,"83","91","75"
"CHM00058238","NANJING, CH","1997-08-13","0.00",,"80","85","76"
"CHM00058238","NANJING, CH","1997-08-14","0.00",,"81","88","73"
"CHM00058238","NANJING, CH","1997-08-15","0.20",,"81","87","76"
"CHM00058238","NANJING, CH","1997-08-16","0.00",,"82","91","76"
"CHM00058238","NANJING, CH","1997-08-17","0.00",,"81","87","74"
"CHM00058238","NANJING, CH","1997-08-18","0.16",,"81","89","76"
"CHM00058238","NANJING, CH","1997-08-19","2.21",,"79","82","77"
"CHM00058238","NANJING, CH","1997-08-20","0.80",,"77","81","74"
"CHM00058238","NANJING, CH","1997-08-21","0.00",,"77","85","70"
"CHM00058238","NANJING, CH","1997-08-22","0.00",,"78","84","72"
"CHM00058238","NANJING, CH","1997-08-23","0.00",,"81","92","75"
"CHM00058238","NANJING, CH","1997-08-24","0.02",,"80","86","77"
"CHM00058238","NANJING, CH","1997-08-25","1.83",,"76","78","73"
"CHM00058238","NANJING, CH","1997-08-26","0.00",,"79","86","75"
"CHM00058238","NANJING, CH","1997-08-27","0.00",,"82","89","77"
"CHM00058238","NANJING, CH","1997-08-28","0.00",,"84","94","77"
"CHM00058238","NANJING, CH","1997-08-29","0.00",,"85","93","78"
"CHM00058238","NANJING, CH","1997-08-30","0.00",,"83","89","80"
"CHM00058238","NANJING, CH","1997-08-31","0.00",,"85","93","79"
"CHM00058238","NANJING, CH","1997-09-01","0.00",,"86","94","79"
"CHM00058238","NANJING, CH","1997-09-02","0.60",,"73","87","66"
"CHM00058238","NANJING, CH","1997-09-03","0.00",,"72","79","67"
"CHM00058238","NANJING, CH","1997-09-04","0.00",,"71","78","68"
"CHM00058238","NANJING, CH","1997-09-05","0.00",,"73","84","64"
"CHM00058238","NANJING, CH","1997-09-06","0.00",,"76","86","69"
"CHM00058238","NANJING, CH","1997-09-07","0.00",,"77","86","71"
"CHM00058238","NANJING, CH","1997-09-08","0.00",,"78","88","71"
"CHM00058238","NANJING, CH","1997-09-09","0.00",,"79","90","71"
"CHM00058238","NANJING, CH","1997-09-10","0.00",,"80","88","74"
"CHM00058238","NANJING, CH","1997-09-11","0.00",,"78","86","73"
"CHM00058238","NANJING, CH","1997-09-12","0.00",,"77","84","71"
"CHM00058238","NANJING, CH","1997-09-13","0.00",,"75","83","69"
"CHM00058238","NANJING, CH","1997-09-14","0.00",,"73","78","71"
"CHM00058238","NANJING, CH","1997-09-15","0.00",,"72","81","65"
"CHM00058238","NANJING, CH","1997-09-16","0.00",,"72","80","65"
"CHM00058238","NANJING, CH","1997-09-17","0.00",,"71","82","64"
"CHM00058238","NANJING, CH","1997-09-18","0.00",,"68","75","62"
"CHM00058238","NANJING, CH","1997-09-19","0.00",,"66","77","56"
"CHM00058238","NANJING, CH","1997-09-20","0.00",,"69","77","62"
"CHM00058238","NANJING, CH","1997-09-21","0.00",,"67","75","59"
"CHM00058238","NANJING, CH","1997-09-22","0.00",,"67","77","56"
"CHM00058238","NANJING, CH","1997-09-23","0.00",,"68","77","56"
"CHM00058238","NANJING, CH","1997-09-24","0.00",,"68","72","65"
"CHM00058238","NANJING, CH","1997-09-25","0.00",,"69","78","64"
"CHM00058238","NANJING, CH","1997-09-26","0.00",,"67","75","60"
"CHM00058238","NANJING, CH","1997-09-27","0.00",,"66","75","58"
"CHM00058238","NANJING, CH","1997-09-28","0.00",,"66","79","54"
"CHM00058238","NANJING, CH","1997-09-29","0.00",,"67","81","54"
"CHM00058238","NANJING, CH","1997-09-30","0.00",,"69","81","57"
"CHM00058238","NANJING, CH","1997-10-01","0.00",,"69","76","63"
"CHM00058238","NANJING, CH","1997-10-02","0.00",,"70","79","66"
"CHM00058238","NANJING, CH","1997-10-03","0.09",,"70","75","68"
"CHM00058238","NANJING, CH","1997-10-04","0.14",,"65","69","62"
"CHM00058238","NANJING, CH","1997-10-05","0.00",,"60","71","53"
"CHM00058238","NANJING, CH","1997-10-06","0.00",,"62","77","52"
"CHM00058238","NANJING, CH","1997-10-07","0.00",,"66","81","54"
"CHM00058238","NANJING, CH","1997-10-08","0.00",,"67","80","56"
"CHM00058238","NANJING, CH","1997-10-09","0.00",,"65","77","59"
"CHM00058238","NANJING, CH","1997-10-10","0.00",,"68","84","56"
"CHM00058238","NANJING, CH","1997-10-11","0.00",,"68","82","58"
"CHM00058238","NANJING, CH","1997-10-12","0.00",,"69","82","60"
"CHM00058238","NANJING, CH","1997-10-13","0.00",,"68","85","56"
"CHM00058238","NANJING, CH","1997-10-14","0.00",,"70","82","60"
"CHM00058238","NANJING, CH","1997-10-15","0.13",,"64","73","59"
"CHM00058238","NANJING, CH","1997-10-16","0.00",,"64","78","52"
"CHM00058238","NANJING, CH","1997-10-17","0.00",,"68","82","56"
"CHM00058238","NANJING, CH","1997-10-18","0.00",,"65","83","53"
"CHM00058238","NANJING, CH","1997-10-19","0.00",,"68","88","54"
"CHM00058238","NANJING, CH","1997-10-20","0.00",,"70","88","56"
"CHM00058238","NANJING, CH","1997-10-21","0.00",,"70","81","61"
"CHM00058238","NANJING, CH","1997-10-22","0.81",,"68","81","58"
"CHM00058238","NANJING, CH","1997-10-23","0.00",,"68","83","57"
"CHM00058238","NANJING, CH","1997-10-24","0.00",,"64","69","62"
"CHM00058238","NANJING, CH","1997-10-25","0.57",,"53","62","47"
"CHM00058238","NANJING, CH","1997-10-26","0.00",,"54","62","47"
"CHM00058238","NANJING, CH","1997-10-27","0.00",,"54","64","48"
"CHM00058238","NANJING, CH","1997-10-28","0.00",,"52","67","42"
"CHM00058238","NANJING, CH","1997-10-29","0.00",,"54","68","43"
"CHM00058238","NANJING, CH","1997-10-30","0.00",,"56","67","49"
"CHM00058238","NANJING, CH","1997-10-31","0.00",,"52","59","42"
"CHM00058238","NANJING, CH","1997-11-01","0.00",,"51","61","38"
"CHM00058238","NANJING, CH","1997-11-02","0.00",,"51","67","39"
"CHM00058238","NANJING, CH","1997-11-03","0.00",,"55","71","41"
"CHM00058238","NANJING, CH","1997-11-04","0.00",,"56","64","50"
"CHM00058238","NANJING, CH","1997-11-05","0.00",,"50","64","38"
"CHM00058238","NANJING, CH","1997-11-06","0.00",,"51","68","37"
"CHM00058238","NANJING, CH","1997-11-07","0.00",,"53","68","42"
"CHM00058238","NANJING, CH","1997-11-08","0.00",,"57","69","44"
"CHM00058238","NANJING, CH","1997-11-09","0.00",,"58","72","47"
"CHM00058238","NANJING, CH","1997-11-10","0.00",,"60","73","49"
"CHM00058238","NANJING, CH","1997-11-11","0.00",,"67","79","57"
"CHM00058238","NANJING, CH","1997-11-12","0.28",,"65","69","63"
"CHM00058238","NANJING, CH","1997-11-13","0.24",,"58","65","57"
"CHM00058238","NANJING, CH","1997-11-14","0.16",,"51","57","49"
"CHM00058238","NANJING, CH","1997-11-15","0.00",,"54","57","51"
"CHM00058238","NANJING, CH","1997-11-16","0.61",,"46","56","34"
"CHM00058238","NANJING, CH","1997-11-17","0.00",,"35","43","29"
"CHM00058238","NANJING, CH","1997-11-18","0.00",,"38","51","29"
"CHM00058238","NANJING, CH","1997-11-19","0.00",,"45","57","33"
"CHM00058238","NANJING, CH","1997-11-20","0.02",,"51","58","46"
"CHM00058238","NANJING, CH","1997-11-21","0.12",,"51","54","49"
"CHM00058238","NANJING, CH","1997-11-22","0.00",,"54","63","50"
"CHM00058238","NANJING, CH","1997-11-23","0.00",,"51","60","45"
"CHM00058238","NANJING, CH","1997-11-24","0.17",,"54","62","47"
"CHM00058238","NANJING, CH","1997-11-25","0.25",,"57","60","56"
"CHM00058238","NANJING, CH","1997-11-26","0.55",,"50","57","47"
"CHM00058238","NANJING, CH","1997-11-27","0.72",,"46","48","43"
"CHM00058238","NANJING, CH","1997-11-28","0.73",,"49","50","45"
"CHM00058238","NANJING, CH","1997-11-29","0.06",,"44","47","41"
"CHM00058238","NANJING, CH","1997-11-30","0.00",,"45","54","38"
"CHM00058238","NANJING, CH","1997-12-01","0.00",,"44","50","38"
"CHM00058238","NANJING, CH","1997-12-02","0.00",,"35","40","31"
"CHM00058238","NANJING, CH","1997-12-03","0.00",,"36","42","31"
"CHM00058238","NANJING, CH","1997-12-04","0.00",,"42","46","38"
"CHM00058238","NANJING, CH","1997-12-05","0.36",,"50","53","45"
"CHM00058238","NANJING, CH","1997-12-06","0.50",,"46","52","43"
"CHM00058238","NANJING, CH","1997-12-07","0.00",,"43","47","41"
"CHM00058238","NANJING, CH","1997-12-08","0.00",,"39","43","36"
"CHM00058238","NANJING, CH","1997-12-09","0.00",,"34","43","27"
"CHM00058238","NANJING, CH","1997-12-10","0.00",,"33","42","26"
"CHM00058238","NANJING, CH","1997-12-11","0.00",,"34","42","27"
"CHM00058238","NANJING, CH","1997-12-12","0.00",,"37","45","33"
"CHM00058238","NANJING, CH","1997-12-13","0.00",,"36","50","27"
"CHM00058238","NANJING, CH","1997-12-14","0.00",,"40","55","29"
"CHM00058238","NANJING, CH","1997-12-15","0.00",,"43","52","34"
"CHM00058238","NANJING, CH","1997-12-16","0.59",,"46","49","45"
"CHM00058238","NANJING, CH","1997-12-17","0.00",,"44","49","39"
"CHM00058238","NANJING, CH","1997-12-18","0.00",,"43","58","34"
"CHM00058238","NANJING, CH","1997-12-19","0.02",,"49","55","43"
"CHM00058238","NANJING, CH","1997-12-20","0.00",,"48","54","42"
"CHM00058238","NANJING, CH","1997-12-21","0.00",,"42","48","38"
"CHM00058238","NANJING, CH","1997-12-22","0.00",,"42","47","39"
"CHM00058238","NANJING, CH","1997-12-23","0.00",,"43","49","38"
"CHM00058238","NANJING, CH","1997-12-24","0.00",,"43","53","37"
"CHM00058238","NANJING, CH","1997-12-25","0.00",,"46","52","39"
"CHM00058238","NANJING, CH","1997-12-26","0.00",,"50","56","47"
"CHM00058238","NANJING, CH","1997-12-27","0.00",,"45","54","36"
"CHM00058238","NANJING, CH","1997-12-28","0.01",,"47","50","44"
"CHM00058238","NANJING, CH","1997-12-29","0.67",,"45","48","44"
"CHM00058238","NANJING, CH","1997-12-30","0.00",,"44","47","40"
"CHM00058238","NANJING, CH","1997-12-31","0.15",,"45","49","42"
"CHM00058238","NANJING, CH","1998-01-01","0.04",,"43","49","39"
"CHM00058238","NANJING, CH","1998-01-02","0.00",,"42","56","31"
"CHM00058238","NANJING, CH","1998-01-03","0.18",,"47","52","43"
"CHM00058238","NANJING, CH","1998-01-04","0.00",,"33","47","31"
"CHM00058238","NANJING, CH","1998-01-05","0.00",,"33","46","25"
"CHM00058238","NANJING, CH","1998-01-06","0.00",,"38","50","28"
"CHM00058238","NANJING, CH","1998-01-07","0.29",,"43","46","42"
"CHM00058238","NANJING, CH","1998-01-08","0.02",,"41","44","39"
"CHM00058238","NANJING, CH","1998-01-09","0.48",,"42","46","36"
"CHM00058238","NANJING, CH","1998-01-10","0.52",,"47","48","45"
"CHM00058238","NANJING, CH","1998-01-11","0.63",,"41","47","37"
"CHM00058238","NANJING, CH","1998-01-12","0.00",,"42","45","39"
"CHM00058238","NANJING, CH","1998-01-13","0.55",,"42","44","39"
"CHM00058238","NANJING, CH","1998-01-14","0.74",,"40","44","35"
"CHM00058238","NANJING, CH","1998-01-15","0.31",,"30","36","28"
"CHM00058238","NANJING, CH","1998-01-16","0.00",,"33","37","29"
"CHM00058238","NANJING, CH","1998-01-17","0.67",,"34","39","31"
"CHM00058238","NANJING, CH","1998-01-18","0.02",,"26","31","22"
"CHM00058238","NANJING, CH","1998-01-19","0.00",,"25","31","19"
"CHM00058238","NANJING, CH","1998-01-20","0.00",,"28","38","21"
"CHM00058238","NANJING, CH","1998-01-21","0.00",,"31","43","22"
"CHM00058238","NANJING, CH","1998-01-22","0.00",,"36","40","31"
"CHM00058238","NANJING, CH","1998-01-23","0.00",,"35","42","30"
"CHM00058238","NANJING, CH","1998-01-24","0.00",,"30","36","26"
"CHM00058238","NANJING, CH","1998-01-25","0.00",,"28","40","21"
"CHM00058238","NANJING, CH","1998-01-26","0.00",,"33","46","22"
"CHM00058238","NANJING, CH","1998-01-27","0.00",,"38","44","35"
"CHM00058238","NANJING, CH","1998-01-28","0.00",,"34","44","27"
"CHM00058238","NANJING, CH","1998-01-29","0.00",,"31","42","23"
"CHM00058238","NANJING, CH","1998-01-30","0.00",,"36","51","24"
"CHM00058238","NANJING, CH","1998-01-31","0.00",,"42","48","31"
"CHM00058238","NANJING, CH","1998-02-01","0.18",,"41","45","38"
